Time, value
0.24597168,-1.69320616
0.24609375,-1.51760067
0.24621582,-1.47425503
0.24633789,-1.43938819
0.24645996,-1.29444115
0.24658203,-0.96423596
0.24670410,-0.44210936
0.24682617,0.20524888
0.24694824,0.85475704
0.24707031,1.36101011
0.24719238,1.59788407
0.24731445,1.49591666
0.24743652,1.06482993
0.24755859,0.39468347
0.24768066,-0.36488841
0.24780273,-1.04177132
0.24792480,-1.48464084
0.24804688,-1.60052130
0.24816895,-1.37634661
0.24829102,-0.87871595
0.24841309,-0.23213660
0.24853516,0.41794788
0.24865723,0.94682238
0.24877930,1.28507879
0.24890137,1.43639049
0.24902344,1.47355927
0.24914551,1.51408761
0.24926758,1.68234519
0.24938965,2.06921578
0.24951172,2.70085132
0.24963379,3.52561522
0.24975586,4.42318087
0.24987793,5.23350443
0.25000000,5.79777053
0.25012207,6.00000000
0.25024414,5.79777053
0.25036621,5.23350443
0.25048828,4.42318087
0.25061035,3.52561522
0.25073242,2.70085132
0.25085449,2.06921578
0.25097656,1.68234519
0.25109863,1.51408761
0.25122070,1.47355927
0.25134277,1.43639049
0.25146484,1.28507879
0.25158691,0.94682238
0.25170898,0.41794788
0.25183105,-0.23213660
0.25195312,-0.87871595
0.25207520,-1.37634661
0.25219727,-1.60052130
0.25231934,-1.48464084
0.25244141,-1.04177132
0.25256348,-0.36488841
0.25268555,0.39468347
0.25280762,1.06482993
0.25292969,1.49591666
0.25305176,1.59788407
0.25317383,1.36101011
0.25329590,0.85475704
0.25341797,0.20524888
0.25354004,-0.44210936
0.25366211,-0.96423596
0.25378418,-1.29444115
0.25390625,-1.43938819
0.25402832,-1.47425503
0.25415039,-1.51760067
0.25427246,-1.69320616
0.25439453,-2.08986902
0.25451660,-2.73073774
0.25463867,-3.56110532
0.25476074,-4.45838835
0.25488281,-5.26176212
0.25500488,-5.81336262
0.25512695,-5.99967058
0.25524902,-5.78158902
0.25537109,-5.20484715
0.25549316,-4.38783365
0.25561523,-3.49024711
0.25573730,-2.67128342
0.25585938,-2.04896493
0.25598145,-1.67184295
0.25610352,-1.51078354
0.25622559,-1.47286793
0.25634766,-1.43320395
0.25646973,-1.27540774
0.25659180,-0.92909368
0.25671387,-0.39358480
0.25683594,0.25902161
0.25695801,0.90243366
0.25708008,1.39123760
0.25720215,1.60260344
0.25732422,1.47283080
0.25744629,1.01833021
0.25756836,0.33495817
0.25769043,-0.42433234
0.25781250,-1.08749782
0.25793457,-1.50665478
0.25805664,-1.59469376
0.25817871,-1.34523478
0.25830078,-0.83056629
0.25842285,-0.17836772
0.25854492,0.46606264
0.25866699,0.98133229
0.25878906,1.30349759
0.25891113,1.44220375
0.25903320,1.47496361
0.25915527,1.52133019
0.25927734,1.70442991
0.25939941,2.11092376
0.25952148,2.76093676
0.25964355,3.59670779
0.25976562,4.49344518
0.25988770,5.28961086
0.26000977,5.82835997
0.26013184,5.99868242
0.26025391,5.76482364
0.26037598,5.17579973
0.26049805,4.35235760
0.26062012,3.45501051
0.26074219,2.64203977
0.26086426,2.02911715
0.26098633,1.66169523
0.26110840,1.50768092
0.26123047,1.47217261
0.26135254,1.42982202
0.26147461,1.26542540
0.26159668,0.91105218
0.26171875,0.36902683
0.26184082,-0.28589457
0.26196289,-0.92590090
0.26208496,-1.40567652
0.26220703,-1.60412869
0.26232910,-1.46049022
0.26245117,-0.99451502
0.26257324,-0.30490382
0.26269531,0.45382407
0.26281738,1.10976689
0.26293945,1.51685196
0.26306152,1.59095258
0.26318359,1.32902748
0.26330566,0.80615307
0.26342773,0.15150231
0.26354980,-0.48980129
0.26367188,-0.99810945
0.26379395,-1.31225109
0.26391602,-1.44484397
0.26403809,-1.47569347
0.26416016,-1.52528352
0.26428223,-1.71602030
0.26440430,-2.13237892
0.26452637,-2.79144228
0.26464844,-3.63241290
0.26477051,-4.52834047
0.26489258,-5.31704141
0.26501465,-5.84275745
0.26513672,-5.99703586
0.26525879,-5.74748008
0.26538086,-5.14637177
0.26550293,-4.31676364
0.26562500,-3.41991482
0.26574707,-2.61312593
0.26586914,-2.00967290
0.26599121,-1.65189766
0.26611328,-1.50477211
0.26623535,-1.47146492
0.26635742,-1.42623827
0.26647949,-1.25512935
0.26660156,-0.89270040
0.26672363,-0.34428087
0.26684570,0.31274611
0.26696777,0.94910843
0.26708984,1.41965699
0.26721191,1.60509547
0.26733398,1.44762299
0.26745605,0.97033430
0.26757812,0.27473649
0.26770020,-0.48314778
0.26782227,-1.13162923
0.26794434,-1.52650515
0.26806641,-1.58666297
0.26818848,-1.31239519
0.26831055,-0.78152682
0.26843262,-0.12466180
0.26855469,0.51331903
0.26867676,1.01456572
0.26879883,1.32070480
0.26892090,1.44731575
0.26904297,1.47645303
0.26916504,1.52946792
0.26928711,1.72798100
0.26940918,2.15423319
0.26953125,2.82224801
0.26965332,3.66821084
0.26977539,4.56306333
0.26989746,5.34404467
0.27001953,5.85655014
0.27014160,5.99473149
0.27026367,5.72956428
0.27038574,5.11657294
0.27050781,4.28106265
0.27062988,3.38496933
0.27075195,2.58454725
0.27087402,1.99063244
0.27099609,1.64244567
0.27111816,1.50204940
0.27124023,1.47073652
0.27136230,1.42244637
0.27148438,1.24451738
0.27160645,0.87404104
0.27172852,0.31935394
0.27185059,-0.33956681
0.27197266,-0.97204712
0.27209473,-1.43317281
0.27221680,-1.60550242
0.27233887,-1.43423321
0.27246094,-0.94579675
0.27258301,-0.24446733
0.27270508,0.51229264
0.27282715,1.15307709
0.27294922,1.53561155
0.27307129,1.58182757
0.27319336,1.29534506
0.27331543,0.75669703
0.27343750,0.09785528
0.27355957,-0.53660975
0.27368164,-1.03069956
0.27380371,-1.32886205
0.27392578,-1.44962613
0.27404785,-1.47725075
0.27416992,-1.53389056
0.27429199,-1.74031553
0.27441406,-2.17648505
0.27453613,-2.85334749
0.27465820,-3.70409168
0.27478027,-4.59760289
0.27490234,-5.37061164
0.27502441,-5.86973330
0.27514648,-5.99177008
0.27526855,-5.71108232
0.27539062,-5.08641304
0.27551270,-4.24526554
0.27563477,-3.35018322
0.27575684,-2.55630889
0.27587891,-1.97199583
0.27600098,-1.63333456
0.27612305,-1.49950501
0.27624512,-1.46997909
0.27636719,-1.41844015
0.27648926,-1.23358746
0.27661133,-0.85507700
0.27673340,-0.29425319
0.27685547,0.36634719
0.27697754,0.99470785
0.27709961,1.44621790
0.27722168,1.60534839
0.27734375,1.42032522
0.27746582,0.92091122
0.27758789,0.21410756
0.27770996,-0.54124792
0.27783203,-1.17410286
0.27795410,-1.54416856
0.27807617,-1.57644923
0.27819824,-1.27788437
0.27832031,-0.73167320
0.27844238,-0.07109173
0.27856445,0.55966748
0.27868652,1.04650964
0.27880859,1.33672635
0.27893066,1.45178222
0.27905273,1.47809507
0.27917480,1.53855851
0.27929688,1.75302719
0.27941895,2.19913278
0.27954102,2.88473409
0.27966309,3.74004541
0.27978516,4.63194829
0.27990723,5.39673347
0.28002930,5.88230241
0.28015137,5.98815266
0.28027344,5.69204051
0.28039551,5.05590195
0.28051758,4.20938317
0.28063965,3.31556552
0.28076172,2.52841584
0.28088379,1.95376291
0.28100586,1.62455944
0.28112793,1.49713106
0.28125000,1.46918435
0.28137207,1.41421356
0.28149414,1.22233775
0.28161621,0.83581140
0.28173828,0.26898594
0.28186035,-0.39307776
0.28198242,-1.01708163
0.28210449,-1.45878638
0.28222656,-1.60463244
0.28234863,-1.40590352
0.28247070,-0.89568670
0.28259277,-0.18366841
0.28271484,0.57000294
0.28283691,1.19469915
0.28295898,1.55217378
0.28308105,1.57053101
0.28320312,1.26002053
0.28332520,0.70646490
0.28344727,0.04438009
0.28356934,-0.58248643
0.28369141,-1.06199485
0.28381348,-1.34430139
0.28393555,-1.45379127
0.28405762,-1.47899445
0.28417969,-1.54347869
0.28430176,-1.76611913
0.28442383,-2.22217446
0.28454590,-2.91640101
0.28466797,-3.77606193
0.28479004,-4.66608872
0.28491211,-5.42240143
0.28503418,-5.89425318
0.28515625,-5.98388048
0.28527832,-5.67244530
0.28540039,-5.02504964
0.28552246,-4.17342640
0.28564453,-3.28112517
0.28576660,-2.50087288
0.28588867,-1.93593331
0.28601074,-1.61611526
0.28613281,-1.49491963
0.28625488,-1.46834406
0.28637695,-1.40976070
0.28649902,-1.21076661
0.28662109,-0.81624751
0.28674316,-0.24355960
0.28686523,0.41974897
0.28698730,1.03915950
0.28710938,1.47087254
0.28723145,1.60335388
0.28735352,1.39097285
0.28747559,0.87013232
0.28759766,0.15316117
0.28771973,-0.59854713
0.28784180,-1.21485872
0.28796387,-1.55962507
0.28808594,-1.56407615
0.28820801,-1.24176111
0.28833008,-0.68108170
0.28845215,-0.01772919
0.28857422,0.60506097
0.28869629,1.07715423
0.28881836,1.35159103
0.28894043,1.45566059
0.28906250,1.47995731
0.28918457,1.54865796
0.28930664,1.77959429
0.28942871,2.24560793
0.28955078,2.94834125
0.28967285,3.81213107
0.28979492,4.70001338
0.28991699,5.44760696
0.29003906,5.90558149
0.29016113,5.97895501
0.29028320,5.65230337
0.29040527,4.99386619
0.29052734,4.13740606
0.29064941,3.24687096
0.29077148,2.47368458
0.29089355,1.91850646
0.29101562,1.60799683
0.29113770,1.49286271
0.29125977,1.46745002
0.29138184,1.40507579
0.29150391,1.19887258
0.29162598,0.79638882
0.29174805,0.21798175
0.29187012,-0.44635125
0.29199219,-1.06093261
0.29211426,-1.48247083
0.29223633,-1.60151220
0.29235840,-1.37553816
0.29248047,-0.84425735
0.29260254,-0.12259714
0.29272461,0.62686998
0.29284668,1.23457450
0.29296875,1.56652047
0.29309082,1.55708814
0.29321289,1.22311379
0.29333496,0.65553319
0.29345703,-0.00885221
0.29357910,-0.62738562
0.29370117,-1.09198708
0.29382324,-1.35859931
0.29394531,-1.45739762
0.29406738,-1.48099209
0.29418945,-1.55410302
0.29431152,-1.79345542
0.29443359,-2.26943087
0.29455566,-2.98054768
0.29467773,-3.84824257
0.29479980,-4.73371151
0.29492188,-5.47234159
0.29504395,-5.91628345
0.29516602,-5.97337795
0.29528809,-5.63162154
0.29541016,-4.96236174
0.29553223,-4.10133296
0.29565430,-3.21281153
0.29577637,-2.44685535
0.29589844,-1.90148160
0.29602051,-1.60019880
0.29614258,-1.49095224
0.29626465,-1.46649409
0.29638672,-1.40015320
0.29650879,-1.18665440
0.29663086,-0.77623899
0.29675293,-0.19226008
0.29687500,0.47287501
0.29699707,1.08239220
0.29711914,1.49357589
0.29724121,1.59910714
0.29736328,1.35960458
0.29748535,0.81807119
0.29760742,0.09198766
0.29772949,-0.65496110
0.29785156,-1.25383962
0.29797363,-1.57285828
0.29809570,-1.54957062
0.29821777,-1.20408637
0.29833984,-0.62982902
0.29846191,0.03535543
0.29858398,0.64945511
0.29870605,1.10649285
0.29882812,1.36533042
0.29895020,1.45900986
0.29907227,1.48210719
0.29919434,1.55982048
0.29931641,1.80770509
0.29943848,2.29364069
0.29956055,3.01301297
0.29968262,3.88438609
0.29980469,4.76717241
0.29992676,5.49659704
0.30004883,5.92635540
0.30017090,5.96715122
0.30029297,5.61040682
0.30041504,4.93054654
0.30053711,4.06521785
0.30065918,3.17895543
0.30078125,2.42038937
0.30090332,1.88485774
0.30102539,1.59271566
0.30114746,1.48918012
0.30126953,1.46546818
0.30139160,1.39498747
0.30151367,1.17411103
0.30163574,0.75580189
0.30175781,0.16640239
0.30187988,-0.49931062
0.30200195,-1.10352958
0.30212402,-1.50418252
0.30224609,-1.59613864
0.30236816,-1.34317746
0.30249023,-0.79158337
0.30261230,-0.06134406
0.30273438,0.68281017
0.30285645,1.27264737
0.30297852,1.57863699
0.30310059,1.54152747
0.30322266,1.18468679
0.30334473,0.60397880
0.30346680,-0.06177191
0.30358887,-0.67126430
0.30371094,-1.12067122
0.30383301,-1.37178875
0.30395508,-1.46050492
0.30407715,-1.48331101
0.30419922,-1.56581681
0.30432129,-1.82234567
0.30444336,-2.31823465
0.30456543,-3.04572967
0.30468750,-3.92055124
0.30480957,-4.80038539
0.30493164,-5.52036517
0.30505371,-5.93579386
0.30517578,-5.96027697
0.30529785,-5.58866639
0.30541992,-4.89843089
0.30554199,-4.02907146
0.30566406,-3.14531102
0.30578613,-2.39429062
0.30590820,-1.86863370
0.30603027,-1.58554176
0.30615234,-1.48753817
0.30627441,-1.46436424
0.30639648,-1.38957326
0.30651855,-1.16124159
0.30664062,-0.73508155
0.30676270,-0.14041662
0.30688477,0.52564846
0.30700684,1.12433616
0.30712891,1.51428572
0.30725098,1.59260687
0.30737305,1.32626234
0.30749512,0.76480352
0.30761719,0.03067772
0.30773926,-0.71040698
0.30786133,-1.29099126
0.30798340,-1.58385533
0.30810547,-1.53296273
0.30822754,-1.16492310
0.30834961,-0.57799220
0.30847168,0.08809317
0.30859375,0.69280825
0.30871582,1.13452205
0.30883789,1.37797884
0.30895996,1.46189049
0.30908203,1.48461189
0.30920410,1.57209834
0.30932617,1.83737935
0.30944824,2.34320978
0.30957031,3.07869013
0.30969238,3.95672755
0.30981445,4.83333983
0.30993652,5.54363796
0.31005859,5.94459559
0.31018066,5.95275756
0.31030273,5.56640760
0.31042480,4.86602517
0.31054688,3.99290448
0.31066895,3.11188656
0.31079102,2.36856289
0.31091309,1.85280810
0.31103516,1.57867130
0.31115723,1.48601818
0.31127930,1.46317431
0.31140137,1.38390539
0.31152344,1.14804542
0.31164551,0.71408220
0.31176758,0.11431083
0.31188965,-0.55187887
0.31201172,-1.14480346
0.31213379,-1.52388067
0.31225586,-1.58851223
0.31237793,-1.30886496
0.31250000,-0.73774143
0.31262207,-0.00000000
0.31274414,0.73774143
0.31286621,1.30886496
0.31298828,1.58851223
0.31311035,1.52388067
0.31323242,1.14480346
0.31335449,0.55187887
0.31347656,-0.11431083
0.31359863,-0.71408220
0.31372070,-1.14804542
0.31384277,-1.38390539
0.31396484,-1.46317431
0.31408691,-1.48601818
0.31420898,-1.57867130
0.31433105,-1.85280810
0.31445312,-2.36856289
0.31457520,-3.11188656
0.31469727,-3.99290448
0.31481934,-4.86602517
0.31494141,-5.56640760
0.31506348,-5.95275756
0.31518555,-5.94459559
0.31530762,-5.54363796
0.31542969,-4.83333983
0.31555176,-3.95672755
0.31567383,-3.07869013
0.31579590,-2.34320978
0.31591797,-1.83737935
0.31604004,-1.57209834
0.31616211,-1.48461189
0.31628418,-1.46189049
0.31640625,-1.37797884
0.31652832,-1.13452205
0.31665039,-0.69280825
0.31677246,-0.08809317
0.31689453,0.57799220
0.31701660,1.16492310
0.31713867,1.53296273
0.31726074,1.58385533
0.31738281,1.29099126
0.31750488,0.71040698
0.31762695,-0.03067772
0.31774902,-0.76480352
0.31787109,-1.32626234
0.31799316,-1.59260687
0.31811523,-1.51428572
0.31823730,-1.12433616
0.31835938,-0.52564846
0.31848145,0.14041662
0.31860352,0.73508155
0.31872559,1.16124159
0.31884766,1.38957326
0.31896973,1.46436424
0.31909180,1.48753817
0.31921387,1.58554176
0.31933594,1.86863370
0.31945801,2.39429062
0.31958008,3.14531102
0.31970215,4.02907146
0.31982422,4.89843089
0.31994629,5.58866639
0.32006836,5.96027697
0.32019043,5.93579386
0.32031250,5.52036517
0.32043457,4.80038539
0.32055664,3.92055124
0.32067871,3.04572967
0.32080078,2.31823465
0.32092285,1.82234567
0.32104492,1.56581681
0.32116699,1.48331101
0.32128906,1.46050492
0.32141113,1.37178875
0.32153320,1.12067122
0.32165527,0.67126430
0.32177734,0.06177191
0.32189941,-0.60397880
0.32202148,-1.18468679
0.32214355,-1.54152747
0.32226562,-1.57863699
0.32238770,-1.27264737
0.32250977,-0.68281017
0.32263184,0.06134406
0.32275391,0.79158337
0.32287598,1.34317746
0.32299805,1.59613864
0.32312012,1.50418252
0.32324219,1.10352958
0.32336426,0.49931062
0.32348633,-0.16640239
0.32360840,-0.75580189
0.32373047,-1.17411103
0.32385254,-1.39498747
0.32397461,-1.46546818
0.32409668,-1.48918012
0.32421875,-1.59271566
0.32434082,-1.88485774
0.32446289,-2.42038937
0.32458496,-3.17895543
0.32470703,-4.06521785
0.32482910,-4.93054654
0.32495117,-5.61040682
0.32507324,-5.96715122
0.32519531,-5.92635540
0.32531738,-5.49659704
0.32543945,-4.76717241
0.32556152,-3.88438609
0.32568359,-3.01301297
0.32580566,-2.29364069
0.32592773,-1.80770509
0.32604980,-1.55982048
0.32617188,-1.48210719
0.32629395,-1.45900986
0.32641602,-1.36533042
0.32653809,-1.10649285
0.32666016,-0.64945511
0.32678223,-0.03535543
0.32690430,0.62982902
0.32702637,1.20408637
0.32714844,1.54957062
0.32727051,1.57285828
0.32739258,1.25383962
0.32751465,0.65496110
0.32763672,-0.09198766
0.32775879,-0.81807119
0.32788086,-1.35960458
0.32800293,-1.59910714
0.32812500,-1.49357589
0.32824707,-1.08239220
0.32836914,-0.47287501
0.32849121,0.19226008
0.32861328,0.77623899
0.32873535,1.18665440
0.32885742,1.40015320
0.32897949,1.46649409
0.32910156,1.49095224
0.32922363,1.60019880
0.32934570,1.90148160
0.32946777,2.44685535
0.32958984,3.21281153
0.32971191,4.10133296
0.32983398,4.96236174
0.32995605,5.63162154
0.33007812,5.97337795
0.33020020,5.91628345
0.33032227,5.47234159
0.33044434,4.73371151
0.33056641,3.84824257
0.33068848,2.98054768
0.33081055,2.26943087
0.33093262,1.79345542
0.33105469,1.55410302
0.33117676,1.48099209
0.33129883,1.45739762
0.33142090,1.35859931
0.33154297,1.09198708
0.33166504,0.62738562
0.33178711,0.00885221
0.33190918,-0.65553319
0.33203125,-1.22311379
0.33215332,-1.55708814
0.33227539,-1.56652047
0.33239746,-1.23457450
0.33251953,-0.62686998
0.33264160,0.12259714
0.33276367,0.84425735
0.33288574,1.37553816
0.33300781,1.60151220
0.33312988,1.48247083
0.33325195,1.06093261
0.33337402,0.44635125
0.33349609,-0.21798175
0.33361816,-0.79638882
0.33374023,-1.19887258
0.33386230,-1.40507579
0.33398438,-1.46745002
0.33410645,-1.49286271
0.33422852,-1.60799683
0.33435059,-1.91850646
0.33447266,-2.47368458
0.33459473,-3.24687096
0.33471680,-4.13740606
0.33483887,-4.99386619
0.33496094,-5.65230337
0.33508301,-5.97895501
0.33520508,-5.90558149
0.33532715,-5.44760696
0.33544922,-4.70001338
0.33557129,-3.81213107
0.33569336,-2.94834125
0.33581543,-2.24560793
0.33593750,-1.77959429
0.33605957,-1.54865796
0.33618164,-1.47995731
0.33630371,-1.45566059
0.33642578,-1.35159103
0.33654785,-1.07715423
0.33666992,-0.60506097
0.33679199,0.01772919
0.33691406,0.68108170
0.33703613,1.24176111
0.33715820,1.56407615
0.33728027,1.55962507
0.33740234,1.21485872
0.33752441,0.59854713
0.33764648,-0.15316117
0.33776855,-0.87013232
0.33789062,-1.39097285
0.33801270,-1.60335388
0.33813477,-1.47087254
0.33825684,-1.03915950
0.33837891,-0.41974897
0.33850098,0.24355960
0.33862305,0.81624751
0.33874512,1.21076661
0.33886719,1.40976070
0.33898926,1.46834406
0.33911133,1.49491963
0.33923340,1.61611526
0.33935547,1.93593331
0.33947754,2.50087288
0.33959961,3.28112517
0.33972168,4.17342640
0.33984375,5.02504964
0.33996582,5.67244530
0.34008789,5.98388048
0.34020996,5.89425318
0.34033203,5.42240143
0.34045410,4.66608872
0.34057617,3.77606193
0.34069824,2.91640101
0.34082031,2.22217446
0.34094238,1.76611913
0.34106445,1.54347869
0.34118652,1.47899445
0.34130859,1.45379127
0.34143066,1.34430139
0.34155273,1.06199485
0.34167480,0.58248643
0.34179688,-0.04438009
0.34191895,-0.70646490
0.34204102,-1.26002053
0.34216309,-1.57053101
0.34228516,-1.55217378
0.34240723,-1.19469915
0.34252930,-0.57000294
0.34265137,0.18366841
0.34277344,0.89568670
0.34289551,1.40590352
0.34301758,1.60463244
0.34313965,1.45878638
0.34326172,1.01708163
0.34338379,0.39307776
0.34350586,-0.26898594
0.34362793,-0.83581140
0.34375000,-1.22233775
0.34387207,-1.41421356
0.34399414,-1.46918435
0.34411621,-1.49713106
0.34423828,-1.62455944
0.34436035,-1.95376291
0.34448242,-2.52841584
0.34460449,-3.31556552
0.34472656,-4.20938317
0.34484863,-5.05590195
0.34497070,-5.69204051
0.34509277,-5.98815266
0.34521484,-5.88230241
0.34533691,-5.39673347
0.34545898,-4.63194829
0.34558105,-3.74004541
0.34570312,-2.88473409
0.34582520,-2.19913278
0.34594727,-1.75302719
0.34606934,-1.53855851
0.34619141,-1.47809507
0.34631348,-1.45178222
0.34643555,-1.33672635
0.34655762,-1.04650964
0.34667969,-0.55966748
0.34680176,0.07109173
0.34692383,0.73167320
0.34704590,1.27788437
0.34716797,1.57644923
0.34729004,1.54416856
0.34741211,1.17410286
0.34753418,0.54124792
0.34765625,-0.21410756
0.34777832,-0.92091122
0.34790039,-1.42032522
0.34802246,-1.60534839
0.34814453,-1.44621790
0.34826660,-0.99470785
0.34838867,-0.36634719
0.34851074,0.29425319
0.34863281,0.85507700
0.34875488,1.23358746
0.34887695,1.41844015
0.34899902,1.46997909
0.34912109,1.49950501
0.34924316,1.63333456
0.34936523,1.97199583
0.34948730,2.55630889
0.34960938,3.35018322
0.34973145,4.24526554
0.34985352,5.08641304
0.34997559,5.71108232
0.35009766,5.99177008
0.35021973,5.86973330
0.35034180,5.37061164
0.35046387,4.59760289
0.35058594,3.70409168
0.35070801,2.85334749
0.35083008,2.17648505
0.35095215,1.74031553
0.35107422,1.53389056
0.35119629,1.47725075
0.35131836,1.44962613
0.35144043,1.32886205
0.35156250,1.03069956
0.35168457,0.53660975
0.35180664,-0.09785528
0.35192871,-0.75669703
0.35205078,-1.29534506
0.35217285,-1.58182757
0.35229492,-1.53561155
0.35241699,-1.15307709
0.35253906,-0.51229264
0.35266113,0.24446733
0.35278320,0.94579675
0.35290527,1.43423321
0.35302734,1.60550242
0.35314941,1.43317281
0.35327148,0.97204712
0.35339355,0.33956681
0.35351562,-0.31935394
0.35363770,-0.87404104
0.35375977,-1.24451738
0.35388184,-1.42244637
0.35400391,-1.47073652
0.35412598,-1.50204940
0.35424805,-1.64244567
0.35437012,-1.99063244
0.35449219,-2.58454725
0.35461426,-3.38496933
0.35473633,-4.28106265
0.35485840,-5.11657294
0.35498047,-5.72956428
0.35510254,-5.99473149
0.35522461,-5.85655014
0.35534668,-5.34404467
0.35546875,-4.56306333
0.35559082,-3.66821084
0.35571289,-2.82224801
0.35583496,-2.15423319
0.35595703,-1.72798100
0.35607910,-1.52946792
0.35620117,-1.47645303
0.35632324,-1.44731575
0.35644531,-1.32070480
0.35656738,-1.01456572
0.35668945,-0.51331903
0.35681152,0.12466180
0.35693359,0.78152682
0.35705566,1.31239519
0.35717773,1.58666297
0.35729980,1.52650515
0.35742188,1.13162923
0.35754395,0.48314778
0.35766602,-0.27473649
0.35778809,-0.97033430
0.35791016,-1.44762299
0.35803223,-1.60509547
0.35815430,-1.41965699
0.35827637,-0.94910843
0.35839844,-0.31274611
0.35852051,0.34428087
0.35864258,0.89270040
0.35876465,1.25512935
0.35888672,1.42623827
0.35900879,1.47146492
0.35913086,1.50477211
0.35925293,1.65189766
0.35937500,2.00967290
0.35949707,2.61312593
0.35961914,3.41991482
0.35974121,4.31676364
0.35986328,5.14637177
0.35998535,5.74748008
0.36010742,5.99703586
0.36022949,5.84275745
0.36035156,5.31704141
0.36047363,4.52834047
0.36059570,3.63241290
0.36071777,2.79144228
0.36083984,2.13237892
0.36096191,1.71602030
0.36108398,1.52528352
0.36120605,1.47569347
0.36132812,1.44484397
0.36145020,1.31225109
0.36157227,0.99810945
0.36169434,0.48980129
0.36181641,-0.15150231
0.36193848,-0.80615307
0.36206055,-1.32902748
0.36218262,-1.59095258
0.36230469,-1.51685196
0.36242676,-1.10976689
0.36254883,-0.45382407
0.36267090,0.30490382
0.36279297,0.99451502
0.36291504,1.46049022
0.36303711,1.60412869
0.36315918,1.40567652
0.36328125,0.92590090
0.36340332,0.28589457
0.36352539,-0.36902683
0.36364746,-0.91105218
0.36376953,-1.26542540
0.36389160,-1.42982202
0.36401367,-1.47217261
0.36413574,-1.50768092
0.36425781,-1.66169523
0.36437988,-2.02911715
0.36450195,-2.64203977
0.36462402,-3.45501051
0.36474609,-4.35235760
0.36486816,-5.17579973
0.36499023,-5.76482364
0.36511230,-5.99868242
0.36523438,-5.82835997
0.36535645,-5.28961086
0.36547852,-4.49344518
0.36560059,-3.59670779
0.36572266,-2.76093676
0.36584473,-2.11092376
0.36596680,-1.70442991
0.36608887,-1.52133019
0.36621094,-1.47496361
0.36633301,-1.44220375
0.36645508,-1.30349759
0.36657715,-0.98133229
0.36669922,-0.46606264
0.36682129,0.17836772
0.36694336,0.83056629
0.36706543,1.34523478
0.36718750,1.59469376
0.36730957,1.50665478
0.36743164,1.08749782
0.36755371,0.42433234
0.36767578,-0.33495817
0.36779785,-1.01833021
0.36791992,-1.47283080
0.36804199,-1.60260344
0.36816406,-1.39123760
0.36828613,-0.90243366
0.36840820,-0.25902161
0.36853027,0.39358480
0.36865234,0.92909368
0.36877441,1.27540774
0.36889648,1.43320395
0.36901855,1.47286793
0.36914062,1.51078354
0.36926270,1.67184295
0.36938477,2.04896493
0.36950684,2.67128342
0.36962891,3.49024711
0.36975098,4.38783365
0.36987305,5.20484715
0.36999512,5.78158902
0.37011719,5.99967058
0.37023926,5.81336262
0.37036133,5.26176212
0.37048340,4.45838835
0.37060547,3.56110532
0.37072754,2.73073774
0.37084961,2.08986902
0.37097168,1.69320616
0.37109375,1.51760067
0.37121582,1.47425503
0.37133789,1.43938819
0.37145996,1.29444115
0.37158203,0.96423596
0.37170410,0.44210936
0.37182617,-0.20524888
0.37194824,-0.85475704
0.37207031,-1.36101011
0.37219238,-1.59788407
0.37231445,-1.49591666
0.37243652,-1.06482993
0.37255859,-0.39468347
0.37268066,0.36488841
0.37280273,1.04177132
0.37292480,1.48464084
0.37304688,1.60052130
0.37316895,1.37634661
0.37329102,0.87871595
0.37341309,0.23213660
0.37353516,-0.41794788
0.37365723,-0.94682238
0.37377930,-1.28507879
0.37390137,-1.43639049
0.37402344,-1.47355927
0.37414551,-1.51408761
0.37426758,-1.68234519
0.37438965,-2.06921578
0.37451172,-2.70085132
0.37463379,-3.52561522
0.37475586,-4.42318087
0.37487793,-5.23350443
0.37500000,-5.79777053
0.37512207,-6.00000000
0.37524414,-5.79777053
0.37536621,-5.23350443
0.37548828,-4.42318087
0.37561035,-3.52561522
0.37573242,-2.70085132
0.37585449,-2.06921578
0.37597656,-1.68234519
0.37609863,-1.51408761
0.37622070,-1.47355927
0.37634277,-1.43639049
0.37646484,-1.28507879
0.37658691,-0.94682238
0.37670898,-0.41794788
0.37683105,0.23213660
0.37695312,0.87871595
0.37707520,1.37634661
0.37719727,1.60052130
0.37731934,1.48464084
0.37744141,1.04177132
0.37756348,0.36488841
0.37768555,-0.39468347
0.37780762,-1.06482993
0.37792969,-1.49591666
0.37805176,-1.59788407
0.37817383,-1.36101011
0.37829590,-0.85475704
0.37841797,-0.20524888
0.37854004,0.44210936
0.37866211,0.96423596
0.37878418,1.29444115
0.37890625,1.43938819
0.37902832,1.47425503
0.37915039,1.51760067
0.37927246,1.69320616
0.37939453,2.08986902
0.37951660,2.73073774
0.37963867,3.56110532
0.37976074,4.45838835
0.37988281,5.26176212
0.38000488,5.81336262
0.38012695,5.99967058
0.38024902,5.78158902
0.38037109,5.20484715
0.38049316,4.38783365
0.38061523,3.49024711
0.38073730,2.67128342
0.38085938,2.04896493
0.38098145,1.67184295
0.38110352,1.51078354
0.38122559,1.47286793
0.38134766,1.43320395
0.38146973,1.27540774
0.38159180,0.92909368
0.38171387,0.39358480
0.38183594,-0.25902161
0.38195801,-0.90243366
0.38208008,-1.39123760
0.38220215,-1.60260344
0.38232422,-1.47283080
0.38244629,-1.01833021
0.38256836,-0.33495817
